Per	Mass	Tau
1.1885	0.2335141473444725	49482101.51314917
0.1357	0.4999989811795813	10451166.2444018
0.4291	0.3500160832091664	22031172.401554257
0.0587	1.9998958424577467	232418.07986563022
0.5572	0.4237581478011836	15337490.637098499
0.9834	0.24999957110237167	57494102.58226823
0.2768	0.11027927753141097	41546784.144415766
0.3079	0.14547070993201913	39297690.28411793
2.7628	0.5053360291661354	10919212.567086425
0.5596	0.260092399821561	57396629.5282616
0.4855	0.25054356937192446	64342232.28271136
0.6538	0.25690945633834883	59711830.44641152
0.3972	0.22841617282681312	48974261.14462054
1.2508	0.3019743555964421	28725473.8325289
0.4226	0.588286986254874	8164417.0381666925
8.5982	0.7789596958892022	5442432.520322126
7.5554	0.8319455864272409	4595608.725430876
0.6966	0.3849209639179386	18320897.836572092
0.2084	0.25372651285513664	62027031.36456144
0.2819	0.19999966063935767	43709824.80755407
0.7538	0.25690945633834883	59711830.44641152
8.4106	0.7134436563157114	5896534.4941369435
2.3229	0.4540169489484526	13581443.515305195
0.582	0.6499984413589156	7493027.505138593
0.519	0.3824277581530263	18585917.44835653
0.4571	0.19999966455113444	44968835.2132438
0.3067	0.7081462369494305	5951581.798882965
3.252	1.1187320429971157	1674700.5402979911
1.7668	0.9918036227339115	2966828.103192748
0.7814	0.6579392700802215	6961859.500750499
0.483	0.7160923659988518	5869010.841763933
0.4458	0.29828772162010825	29614218.510461867
0.2962	0.3076529424130704	27747886.414928414
0.6111	0.39988019850741263	16730780.165865429
5.1371	1.0091996782543715	2761457.376337382
0.8216	0.299999456942649	28369141.04952731
1.4175	0.4970373843505526	10672911.802186571
0.94	0.2309651600856428	49228181.328884855
2.8022	1.2414749115789867	527919.4564862961
0.5169	0.3824277581530263	18585917.44835653
1.3661	0.3849209639179386	18320897.836572092
0.7302	0.1999996585728523	43018106.27348783
0.3443	0.09999983838632481	43118493.79392681
0.8448	0.15119551143569074	41711543.31043318
0.7364	0.7849238888389285	5376264.078030072
0.238	0.1309087379041813	40228349.81251703
1.562	0.48207375464547425	11684575.006749578
0.5561	0.19999966130889457	43931542.144415244
0.6242	0.3076529424130704	27747886.414928414
0.446	0.7081462369494305	5951581.798882965
0.5148	0.3774413466232018	19115956.671925407
0.7512	0.27600711723762245	45820624.93751165
0.9637	0.2999994632494086	28369136.46213337
6.5481	0.5680199237723876	8502830.827907214
0.6734	0.16886764477791416	41807410.85316449
8.1854	0.6317508480053324	7173193.263222936
0.6299	0.36248211203372777	20706074.34263207
0.8237	0.34999934979859415	20457812.955198843
1.6856	1.9998958424577467	232418.07986563022
1.8306	0.3948937869775881	17260819.3894343
0.6994	0.3019743555964421	28725473.8325289
0.367	0.4498906888385745	12763000.939636797
0.4809	0.2499995594655803	51124314.069906645
0.3949	0.2999994632494086	28369136.46213337
6.7219	1.6199547285087297	232418.07986563022
2.4534	1.1766801181852746	916094.0809403503
3.8184	1.1273428990677863	1528287.1349215675
5.4934	0.6317508480053324	7173193.263222936
0.4915	0.27282417375441026	48135825.85566157
0.7353	0.2999994685767765	28275310.224044263
4.5347	1.0507729157985972	2311319.282595088
3.8161	0.5853916916145189	8212761.86527248
1.033	0.4970373843505526	10672911.802186571
0.6438	0.47272148607980047	12316864.509601444
0.2571	0.16886764477791416	41807410.85316449
0.7157	0.2499995627184854	51124314.39394838
1.1389	0.49516693063741785	10799369.702756945
